"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","us_states"
"How clean is your toothbrush? The answer may scare you. An exposed toothbrush is at rick of contamination-It’s the… https://t.co/BcDwjkAyLl",FALSE,2,NA,"3/6/2018 15:03",TRUE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lisa7smithLisa",0,FALSE,FALSE,NA,NA,"lisa7smith@aol.com",NA
"RT @Fieldtex: Hand sanitizer vs. soap and water: Which works better? #FluSeason https://t.co/hDV2PRanX0",FALSE,0,NA,"3/6/2018 15:00",FALSE,NA,9.71e+17,NA,"<a href=""http://www.foo.com"" rel=""nofollow"">Top Recommender Tweets</a>","BetterDebtDeals",1,TRUE,FALSE,-122.2913078,37.8271784,"Bay Area",NA
"#FluSeason may be on its way out but it's still a good idea to follow these precautions anytime you get sick! Trust… https://t.co/BgvfpSwJuY",FALSE,1,NA,"3/6/2018 15:00",TRUE,NA,9.71e+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CCLifeSafety",0,FALSE,FALSE,-79.3831843,43.653226,"Toronto, Ontario",NA
"Hand sanitizer vs. soap and water: Which works better? #FluSeason https://t.co/hDV2PRanX0",FALSE,0,NA,"3/6/2018 14:56",FALSE,NA,9.71e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Fieldtex",1,FALSE,FALSE,-77.6109219,43.16103,"Rochester, NY","New York"
"Although the flu shot may not have prevented infection, it can still prevent serious life threatening effects and l… https://t.co/30jzAWbdlU",FALSE,0,NA,"3/6/2018 14:50",TRUE,NA,9.71e+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CaribbeanToday_",0,FALSE,FALSE,-78.6568942,21.4691137,"Caribbean",NA
". @CDCgov:  Worst of #fluseason may be over, but dangers remain for weeks to come via @thehill… https://t.co/6jXLSnTEcZ",FALSE,0,NA,"3/6/2018 14:03",TRUE,NA,9.71e+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","DrugwatchTerry",0,FALSE,FALSE,-81.3792365,28.5383355,"Orlando, FL","Florida"
"RT @FinancialReview: One day flu maps could provide the probability of flu hitting a particular region, @JillMargo1 reports. https://t.co/k…",FALSE,0,NA,"3/6/2018 13:53",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShelliTrung",2,TRUE,FALSE,149.2257941,-35.3447474,"Australia <U+2708> NYC",NA
"How the U.S. military might help answer a critical question about the flu vaccine https://t.co/q4eGKJzHCY via… https://t.co/h9M5HbPDTA",FALSE,0,NA,"3/6/2018 13:45",TRUE,NA,9.71e+17,NA,"<a href=""https://eclincher.com"" rel=""nofollow"">eClincher</a>","MailMyStatement",0,FALSE,FALSE,-105.7820674,39.5500507,"Colorado",NA
"My advice, if you get the flu or even think you have the flu - GO TO THE DOCTOR. Don't wait it out like I did...… https://t.co/BUhnIP5EYb",FALSE,0,"FSTS3787","3/6/2018 13:43",TRUE,9.71e+17,9.71e+17,362022378,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FSTS3787",0,FALSE,FALSE,-95.712891,37.09024,"United States",NA
"RT @DFWMaryLouAuthr: Diffusing essential oils to help boost immunity this flu season. #fluseason #ImmuneSystem https://t.co/rmX0A62PIy",FALSE,0,NA,"3/6/2018 13:10",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jenabooks",1,TRUE,FALSE,-81.699154,41.506431,"Believeland, Ohio",NA
"RT @Angelina_Laurin: During this rough #fluseason, this is one article you'll want to read - How to Make Honey Ginger Lemonade for Colds an…",FALSE,0,NA,"3/6/2018 12:50",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","htmlangel_WI",1,TRUE,FALSE,-87.657584,44.0886059,"Manitowoc, WI","Wisconsin"
"RT @aleight_: As soon as the medication wears off and I get hit by the whole power of my flu, I feel like the looser in an epic anime fight…",FALSE,0,NA,"3/6/2018 12:14",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DuyguO2",1,TRUE,FALSE,32.8597419,39.9333635,"Ankara, Turkey",NA
"Following one week of anosmia probably caused by heavy Tylenol usage, I miss the smell of coffee the most. #fluseason #coffee",FALSE,0,NA,"3/6/2018 12:06",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DuyguO2",0,FALSE,FALSE,32.8597419,39.9333635,"Ankara, Turkey",NA
"Oh your hacking and sniffling all over the train? Please, call your friends and tell them about it. #lirrproblems #TravelTuesday #fluseason",FALSE,0,NA,"3/6/2018 11:34",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BasMatazz",0,FALSE,FALSE,-73.134961,40.789142,"Long Island, NY ",NA
"The days when your brain is a total mush... damn #fluseason",FALSE,0,NA,"3/6/2018 11:07",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","laurampontinen",0,FALSE,FALSE,NA,NA,"Benalmádena, Spain",NA
"RT @WeAreTeachers: To stay home or not to stay home? That is the question. https://t.co/dJPs2iBvZP #fluseason",FALSE,0,NA,"3/6/2018 10:49",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","huebneel",12,TRUE,FALSE,-77.1945247,41.2033216,"Pennsylvania, USA",NA
"RT @VanessaBednar: Oh is it 10:33pm and I caught my coughing sick  child playing with his Halo figures in the bathroom when he's supposed t…",FALSE,0,NA,"3/6/2018 8:46",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","larissamurphy42",35,TRUE,FALSE,16.174548,48.2089991,"Purkersdorf, Austria",NA
"Spent two weeks thoroughly experiencing the flu. 10/10, would be a bedridden, bucket-wielding mess again.… https://t.co/77bw2SScc6",FALSE,0,NA,"3/6/2018 8:39",TRUE,NA,9.71e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AaronArrick",0,FALSE,FALSE,NA,NA,"Kløfta, Norway",NA
"One day flu maps could provide the probability of flu hitting a particular region, @JillMargo1 reports.… https://t.co/y4hb2pmo1n",FALSE,3,NA,"3/6/2018 8:30",TRUE,NA,9.71e+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FinancialReview",2,FALSE,FALSE,133.775136,-25.274398,"Australia",NA
"RT @ShopFirstAid: Flu claims 116 lives, with over 3,200 hospitalised  https://t.co/QkuLbcyUat #fluseason #health #healthcare",FALSE,0,NA,"3/6/2018 8:24",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trainingIre",1,TRUE,FALSE,-7.6920536,53.1423672,"Ireland",NA
"I am getting flu... <ed><U+00A0><U+00BD><ed><U+00B8><U+00B7><ed><U+00A0><U+00BD><ed><U+00B8><U+00B7> the timing of it all #Laryngitis #fuckedupvoice #fluseason",FALSE,0,NA,"3/6/2018 7:49",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MissBur_Blu",0,FALSE,FALSE,NA,NA,"Earth,as Run By Humanoids",NA
"RT @NASciencesTeam: Although the worst #fluseason is said to be winding down, a secondary strain is on the rise and could lead to a late-se…",FALSE,0,NA,"3/6/2018 7:10",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bmintza",2,TRUE,FALSE,NA,NA,"Donostia-San Sebastián, Spain",NA
"Worst of Flu Season may be over.
#fluseason #worst #over #none #drugs #didnotwork... https://t.co/NbJrDr5tBI",FALSE,0,NA,"3/6/2018 6:12",FALSE,NA,9.71e+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","neilsankar",0,FALSE,FALSE,-122.2913078,37.8271784,"San Francisco bay area",NA
"Ancon Medical Launches Human Trials in Search for Flu Biomarker. #fluseason #Influenza #clinicaltrials #Medical… https://t.co/cQ34fnFuJ5",FALSE,0,NA,"3/6/2018 6:00",TRUE,NA,9.71e+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Drugdu",0,FALSE,FALSE,114.057865,22.543096,"Shenzhen",NA
"As soon as the medication wears off and I get hit by the whole power of my flu, I feel like the looser in an epic a… https://t.co/EJbSHzLIoK",FALSE,4,NA,"3/6/2018 5:36",TRUE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aleight_",1,FALSE,FALSE,NA,NA,"Island of Erythea",NA
"RT @Canice100K: @IAMSAFAREE #MarquisSpeaks on Stories he missed last month...
<U+2796><U+2796><U+2796><U+2796> 
#NoMoreQuestions #TeamNigeria #WinterOlympics #DonnaBla…",FALSE,0,NA,"3/6/2018 5:33",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_ChamiiMAC",2,TRUE,FALSE,NA,NA,"Houston, Imo, Nigeria",NA
"RT @WeAreTeachers: To stay home or not to stay home? That is the question. https://t.co/dJPs2iBvZP #fluseason",FALSE,0,NA,"3/6/2018 5:08",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mradavies",12,TRUE,FALSE,32.290275,1.373333,"Uganda",NA
"@scookemd Tell me it ends! #fluseason",FALSE,0,"scookemd","3/6/2018 4:45",FALSE,9.71e+17,9.71e+17,4488133093,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KPkiddoc",0,FALSE,FALSE,-121.9877444,38.3565773,"Vacaville, CA","California"
"One day flu maps could provide the probability of flu hitting a particular region, @JillMargo1 reports.… https://t.co/gznFO2uw2V",FALSE,2,NA,"3/6/2018 4:45",TRUE,NA,9.71e+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FinancialReview",0,FALSE,FALSE,133.775136,-25.274398,"Australia",NA
"Actual conversation with a patient’s mother today. 
Me: ""Make sure you disinfect all surfaces in the home""
Mother:… https://t.co/uzQkYqKSlu",FALSE,6,NA,"3/6/2018 4:19",TRUE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bstoness",0,FALSE,FALSE,-87.6297982,41.8781136,"Chicago, IL","Illinois"
"RT @rhebrewster: She Has The Flu, But I Don't https://t.co/6o3MKsugMr via @rhebrewster #fluseason #cat #cats #MondayBlogs @MondayBlogs",FALSE,0,NA,"3/6/2018 3:11",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","judithbarrow77",3,TRUE,FALSE,-4.9088785,51.674078,"Pembrokeshire Wales",NA
"“We're in the middle of #fluseason and it's one of the most important times to remember to wash your hands <ed><U+00A0><U+00BD><ed><U+00B6><U+0090> Hum... https://t.co/tIWpCRR6PQ",FALSE,1,NA,"3/6/2018 3:06",FALSE,NA,9.71e+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","jgreenhood",0,FALSE,FALSE,-81.3792365,28.5383355,"Orlando FL","Florida"
"RT @AsthmaAUS: The flu is a common trigger for #asthma and people with asthma are at higher risk of going to #hospital because of the #flu.…",FALSE,0,NA,"3/6/2018 2:54",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sim_Carton",3,TRUE,FALSE,149.0123679,-35.4734679,"Australian Capital Territory",NA
"Be sure to change out your toothbrush after you've been sick, had a mouth infection or a sore throat.  <ed><U+00A0><U+00BD><ed><U+00B8><U+00B7>… https://t.co/jqINx2ugZW",FALSE,0,NA,"3/6/2018 2:53",TRUE,NA,9.71e+17,NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","LyonsOrtho",0,FALSE,FALSE,-77.3592062,38.8627713,"Fair Oaks",NA
"Me: I have the virus
Everyone: it's the flu
Me: @Google search flu symptoms
Me: LIARS!!! Stop making me feel like I… https://t.co/TBTOgYLN4e",FALSE,23,NA,"3/6/2018 2:27",TRUE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AviDeLaTrinity",2,FALSE,FALSE,-74.0059728,40.7127753,"New York, USA",NA
"After an unusually severe #fluseason in which other vaccine makers were largely unable to adequately control the ou… https://t.co/iZprucxGjj",FALSE,0,"GburgMD","3/6/2018 2:11",TRUE,9.71e+17,9.71e+17,2250845527,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GburgMD",0,FALSE,FALSE,-77.2013705,39.1434406,"Gaithersburg, Maryland",NA
"“We're in the middle of #fluseason and it's one of the most important times to remember to wash your hands <ed><U+00A0><U+00BD><ed><U+00B6><U+0090> Hum... https://t.co/uDPJOAJPzd",FALSE,0,NA,"3/6/2018 1:52",FALSE,NA,9.71e+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","jgreenhood",0,FALSE,FALSE,-81.3792365,28.5383355,"Orlando FL","Florida"
"RT @AsthmaAUS: The flu is a common trigger for #asthma and people with asthma are at higher risk of going to #hospital because of the #flu.…",FALSE,0,NA,"3/6/2018 1:14",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AllergyWhispers",3,TRUE,FALSE,133.775136,-25.274398,"Australia",NA
"RT @NASciencesTeam: Although the worst #fluseason is said to be winding down, a secondary strain is on the rise and could lead to a late-se…",FALSE,0,NA,"3/6/2018 1:03",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","patientMpower",2,TRUE,FALSE,-95.971261,36.153315,"Worldwide",NA
"RT @abbystjames: Because flu season is still not over #parenting #kids #germs #fluseason https://t.co/b2Lr7BgtD2",FALSE,0,NA,"3/6/2018 1:00",FALSE,NA,9.71e+17,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","parentingsystem",1,TRUE,FALSE,-74.0059728,40.7127753,"New York, NY",NA
"Because flu season is still not over #parenting #kids #germs #fluseason https://t.co/b2Lr7BgtD2",FALSE,2,NA,"3/6/2018 0:52",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abbystjames",1,FALSE,FALSE,-114.9817213,36.0395247,"Henderson, NV","Nevada"
"RT @AsthmaAUS: The flu is a common trigger for #asthma and people with asthma are at higher risk of going to #hospital because of the #flu.…",FALSE,0,NA,"3/6/2018 0:52",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WentWest_Ltd",3,TRUE,FALSE,150.9063,-33.771,"Blacktown, Sydney",NA
"The flu is a common trigger for #asthma and people with asthma are at higher risk of going to #hospital because of… https://t.co/eEM7aLOEmu",FALSE,5,NA,"3/6/2018 0:42",TRUE,NA,9.71e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AsthmaAUS",3,FALSE,FALSE,133.775136,-25.274398,"Australia",NA
"Finally, the news we've been waiting to hear all season long: The #flu may be starting to wane across the country v… https://t.co/pX3fwOWKIM",FALSE,0,NA,"3/6/2018 0:23",TRUE,NA,9.71e+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","GuruMDTelemed",0,FALSE,FALSE,-99.9018131,31.9685988,"Texas, USA",NA
"Someone asked for a illustration of Mother Earth, and this is what I made. #artist #digitalart #illustration… https://t.co/olN4eqFP8h",FALSE,3,NA,"3/6/2018 0:20",TRUE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Murder_Punch",0,FALSE,FALSE,-73.9441579,40.6781784,"Brooklyn, NY","New York"
"Why does it feel like everyone in this subway car has their finger up theor nose?! #FluSeason #MTA",FALSE,0,NA,"3/5/2018 23:21",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KayhanIrani",0,FALSE,FALSE,NA,NA,"International - NY Based",NA
"If anyone has a spare set of lungs they’d like to donate to me be very much appreciated <U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> #coughinglikeamadyolk… https://t.co/jZN4btTTKy",FALSE,1,NA,"3/5/2018 23:07",TRUE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OrlaFoley1",0,FALSE,FALSE,-6.4633381,52.336916,"Wexford, Ireland",NA
"Although the worst #fluseason is said to be winding down, a secondary strain is on the rise and could lead to a lat… https://t.co/A8xXsVuD18",FALSE,1,NA,"3/5/2018 23:06",TRUE,NA,9.71e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NASciencesTeam",2,FALSE,FALSE,-111.9260519,33.4941704,"Scottsdale, AZ","Arizona"
"Does Wearing a Surgical Mask Prevent the Flu?(https://t.co/UZsv3pGjEM)

#FluSeason #LasVegas #UrgentCare",FALSE,0,NA,"3/5/2018 23:01",FALSE,NA,9.71e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SaharaWestUC",0,FALSE,FALSE,-115.1398296,36.1699412,"Las Vegas, NV","Nevada"
"""It is the holy grail of #influenza science: a #universalfluvaccine that could provide protection against virtually… https://t.co/C9kxHaHWqH",FALSE,0,NA,"3/5/2018 23:00",TRUE,NA,9.71e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MedBridgeSB",0,FALSE,FALSE,-119.6981901,34.4208305,"Santa Barbara, CA","California"
"Thanks #Buddha the #fluseason is #over",FALSE,0,NA,"3/5/2018 22:41",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HKHIPSTER",0,FALSE,FALSE,-75.169785,39.955727,"City of the World! Philly",NA
"RT @UChicago: ""What seems to make the most difference is immune history.” Sarah Cobey, Asst Prof of Ecology &amp; Evolution at #UChicago finds…",FALSE,0,NA,"3/5/2018 22:36",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LyoLouisJacques",2,TRUE,FALSE,-87.6297982,41.8781136,"Chicago, Illinois","Illinois"
"RT @AdveraHealth: Novavax’s #fluvaccine for older adults shows early promise against Sanofi’s Fluzone | FiercePharma #fluseason https://t.c…",FALSE,0,NA,"3/5/2018 22:09",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joltdude",1,TRUE,FALSE,-95.712891,37.09024,"United States",NA
"Novavax’s #fluvaccine for older adults shows early promise against Sanofi’s Fluzone | FiercePharma #fluseason… https://t.co/5JWzDJKkAQ",FALSE,1,NA,"3/5/2018 22:07",TRUE,NA,9.71e+17,NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","AdveraHealth",1,FALSE,FALSE,-122.7140548,38.440429,"Santa Rosa, CA","California"
"RT @drmaypole: humble but earnest request: #Parents, please don't ask your #kids, ""Hey, would you like a #flu shot?"" that is NOT a recipe f…",FALSE,0,NA,"3/5/2018 22:04",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GreggConMD",10,TRUE,FALSE,-111.6709584,32.7558935,"Arizona City, AZ","Arizona"
"Despite push for a universal flu vaccine, the 'holy grail' stays out of reach https://t.co/mabdGLMehS via @statnews… https://t.co/HZLX20dRSl",FALSE,0,NA,"3/5/2018 22:00",TRUE,NA,9.71e+17,NA,"<a href=""https://eclincher.com"" rel=""nofollow"">eClincher</a>","iquantified",0,FALSE,FALSE,-105.7820674,39.5500507,"Colorado, USA",NA
"Feel like the 3flu is coming on? Drink a glass of #water every hour to stay hydrated and fight the bug. Staying hyd… https://t.co/N23xJwf02y",FALSE,1,NA,"3/5/2018 21:59",TRUE,NA,9.71e+17,NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","PeacockWaterOH",0,FALSE,FALSE,-83.1285242,40.5886699,"Marion, Ohio",NA
"Being sick can really stink! In addition to your infusion of chamomile and ginger,  remember to add in a warm mug o… https://t.co/HPXkEVQJOG",FALSE,0,NA,"3/5/2018 21:53",TRUE,NA,9.71e+17,NA,"<a href=""https://panel.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","eriebonebroth",0,FALSE,FALSE,-81.6943605,41.49932,"Cleveland, OH","Ohio"
"RT @5minutefun: #fluseason is well underway – check out our 5 top tips <ed><U+00A0><U+00BE><ed><U+00B4><U+0092> <ed><U+00A0><U+00BD><ed><U+00B2><U+009A>

https://t.co/h9qfGlE0hA

 #flu #getwellsoon https://t.co/6SGTSD…",FALSE,0,NA,"3/5/2018 21:34",FALSE,NA,9.71e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaraLouWrites",1,TRUE,FALSE,-0.1277583,51.5073509,"South London",NA
